num_nodes,num_edges,density,num_communities,min_community_size,max_community_size,avg_community_size,louvain_modularity,label
18,18,0.11764705882352941,4,4,5,4.5,0.5154320987654321,1
24,24,0.08695652173913043,5,4,6,4.8,0.578125,0
21,20,0.09523809523809523,5,3,5,4.2,0.59125,0
23,25,0.09881422924901186,5,3,6,4.6,0.5024,0
24,26,0.09420289855072464,5,4,8,4.8,0.5266272189349113,0
57,56,0.03508771929824561,8,6,9,7.125,0.7460140306122449,1
24,25,0.09057971014492754,5,3,7,4.8,0.5856,0
31,33,0.07096774193548387,6,4,6,5.166666666666667,0.5853994490358126,1
16,16,0.13333333333333333,4,3,5,4.0,0.494140625,0
22,21,0.09090909090909091,5,3,5,4.4,0.6020408163265307,0
18,17,0.1111111111111111,4,4,6,4.5,0.5640138408304498,0
25,26,0.08666666666666667,6,3,6,4.166666666666667,0.5584319526627218,0
29,28,0.06896551724137931,5,4,7,5.8,0.6485969387755102,1
25,27,0.09,6,3,6,4.166666666666667,0.5452674897119341,0
8,7,0.25,2,4,4,4.0,0.3571428571428571,0
42,42,0.04878048780487805,6,7,7,7.0,0.6904761904761905,1
48,48,0.0425531914893617,8,4,9,6.0,0.6929253472222223,0
19,20,0.11695906432748537,4,4,6,4.75,0.495,0
72,76,0.0297339593114241,8,5,12,9.0,0.7399584487534625,1
30,29,0.06666666666666667,5,4,7,6.0,0.6557669441141498,1
24,23,0.08333333333333333,5,3,6,4.8,0.609640831758034,1
26,27,0.08307692307692308,6,3,6,4.333333333333333,0.5631001371742113,0
24,26,0.09420289855072464,5,4,8,4.8,0.5266272189349113,0
21,22,0.10476190476190476,5,3,6,4.2,0.5475206611570247,1
34,35,0.062388591800356503,7,4,9,4.857142857142857,0.6110204081632653,0
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.365,0
14,13,0.14285714285714285,4,3,4,3.5,0.5177514792899409,1
38,42,0.059743954480796585,5,4,11,7.6,0.6034580498866213,1
29,28,0.06896551724137931,6,3,7,4.833333333333333,0.6403061224489796,1
34,35,0.062388591800356503,5,5,8,6.8,0.6248979591836735,1
27,29,0.08262108262108261,5,4,7,5.4,0.573127229488704,0
20,20,0.10526315789473684,5,3,5,4.0,0.54125,1
34,35,0.062388591800356503,5,4,10,6.8,0.633061224489796,0
27,28,0.07977207977207977,6,3,6,4.5,0.576530612244898,1
17,17,0.125,5,3,4,3.4,0.5017301038062285,0
34,36,0.06417112299465241,5,4,10,6.8,0.6084104938271606,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
39,40,0.05398110661268556,8,4,7,4.875,0.645625,1
8,7,0.25,3,2,3,2.6666666666666665,0.3571428571428572,1
46,48,0.0463768115942029,7,5,9,6.571428571428571,0.6829427083333334,1
28,29,0.07671957671957672,6,4,6,4.666666666666667,0.5868014268727705,0
27,27,0.07692307692307693,7,3,4,3.857142857142857,0.5967078189300411,1
15,15,0.14285714285714285,4,3,4,3.75,0.48222222222222216,0
18,18,0.11764705882352941,4,3,6,4.5,0.5077160493827161,0
51,54,0.042352941176470586,7,5,13,7.285714285714286,0.6730109739368999,1
54,53,0.037037037037037035,7,6,10,7.714285714285714,0.738875044499822,1
42,45,0.05226480836236934,6,4,10,7.0,0.6595061728395062,0
34,35,0.062388591800356503,6,4,8,5.666666666666667,0.626530612244898,1
33,33,0.0625,7,3,7,4.714285714285714,0.667584940312213,0
36,40,0.06349206349206349,6,4,10,6.0,0.6065625,0
20,20,0.10526315789473684,4,4,6,5.0,0.54375,1
36,37,0.05873015873015873,7,4,8,5.142857142857143,0.6347699050401753,0
26,29,0.08923076923076922,6,4,6,4.333333333333333,0.5469678953626635,0
28,29,0.07671957671957672,7,3,5,4.0,0.5737217598097504,1
29,30,0.07389162561576355,6,4,6,4.833333333333333,0.5950000000000001,1
15,16,0.1523809523809524,4,3,4,3.75,0.423828125,0
35,35,0.058823529411764705,6,4,7,5.833333333333333,0.653061224489796,1
24,25,0.09057971014492754,5,3,6,4.8,0.5864,0
31,31,0.06666666666666667,6,4,8,5.166666666666667,0.6243496357960457,0
24,27,0.09782608695652174,5,4,6,4.8,0.5260631001371742,0
31,33,0.07096774193548387,6,4,6,5.166666666666667,0.5867768595041323,0
42,47,0.0545876887340302,6,4,10,7.0,0.6258488003621547,0
28,29,0.07671957671957672,5,4,7,5.6,0.5868014268727706,0
27,28,0.07977207977207977,6,4,6,4.5,0.5784438775510204,0
19,19,0.1111111111111111,4,4,6,4.75,0.5277008310249308,0
28,27,0.07142857142857142,5,3,7,5.6,0.6412894375857339,1
28,29,0.07671957671957672,5,4,8,5.6,0.6052318668252081,1
35,38,0.06386554621848739,6,4,8,5.833333333333333,0.6059556786703602,0
33,36,0.06818181818181818,5,5,8,6.6,0.5952932098765432,0
35,34,0.05714285714285714,6,4,8,5.833333333333333,0.671712802768166,1
42,43,0.04994192799070848,8,4,8,5.25,0.6522444564629529,0
36,35,0.05555555555555555,5,6,8,7.2,0.6795918367346938,0
21,21,0.1,5,3,6,4.2,0.5498866213151927,1
73,77,0.029299847792998476,8,6,15,9.125,0.7283690335638388,1
99,101,0.020820449391877962,10,7,17,9.9,0.8002646799333399,1
15,15,0.14285714285714285,4,3,4,3.75,0.48222222222222216,1
26,26,0.08,6,4,5,4.333333333333333,0.5931952662721893,1
18,17,0.1111111111111111,4,4,5,4.5,0.5657439446366781,1
22,22,0.09523809523809523,5,4,6,4.4,0.5650826446280992,1
15,15,0.14285714285714285,4,3,4,3.75,0.4733333333333333,1
26,29,0.08923076923076922,5,4,7,5.2,0.5160523186682521,0
25,26,0.08666666666666667,6,3,5,4.166666666666667,0.5525147928994082,0
19,20,0.11695906432748537,5,3,4,3.8,0.49124999999999996,0
25,27,0.09,5,4,6,5.0,0.5356652949245542,0
14,14,0.15384615384615385,4,3,4,3.5,0.45408163265306123,0
41,45,0.054878048780487805,7,4,8,5.857142857142857,0.6276543209876544,0
23,25,0.09881422924901186,5,3,7,4.6,0.5207999999999999,0
52,54,0.04072398190045249,7,5,9,7.428571428571429,0.7013031550068587,1
58,60,0.036297640653357534,8,4,10,7.25,0.7180555555555556,0
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.4650000000000001,0
33,36,0.06818181818181818,4,7,10,8.25,0.6033950617283951,0
23,22,0.08695652173913043,4,4,7,5.75,0.6053719008264462,1
26,27,0.08307692307692308,6,3,6,4.333333333333333,0.5631001371742113,0
38,40,0.05689900426742532,7,4,8,5.428571428571429,0.6353125000000001,0
15,16,0.1523809523809524,3,4,7,5.0,0.4375,1
16,16,0.13333333333333333,4,3,5,4.0,0.498046875,1
10,9,0.2,3,3,4,3.3333333333333335,0.4382716049382716,1
18,18,0.11764705882352941,4,3,6,4.5,0.5046296296296297,0
24,25,0.09057971014492754,6,3,5,4.0,0.5496,1
17,17,0.125,3,4,7,5.666666666666667,0.47404844290657433,1
24,23,0.08333333333333333,4,5,7,6.0,0.6153119092627599,1
32,34,0.06854838709677419,6,4,7,5.333333333333333,0.5886678200692042,1
45,44,0.044444444444444446,7,5,9,6.428571428571429,0.7151342975206612,1
51,55,0.043137254901960784,7,5,10,7.285714285714286,0.6517355371900827,1
31,35,0.07526881720430108,6,3,7,5.166666666666667,0.556734693877551,0
25,24,0.08,6,3,5,4.166666666666667,0.6197916666666666,1
34,37,0.0659536541889483,6,4,8,5.666666666666667,0.6004382761139517,0
27,30,0.08547008547008547,5,4,7,5.4,0.545,0
43,45,0.04983388704318937,6,4,11,7.166666666666667,0.6698765432098766,1
20,20,0.10526315789473684,5,2,6,4.0,0.53625,0
14,14,0.15384615384615385,4,3,4,3.5,0.4566326530612245,0
32,35,0.07056451612903226,4,8,8,8.0,0.6053061224489795,0
24,23,0.08333333333333333,4,4,7,6.0,0.611531190926276,1
18,18,0.11764705882352941,5,3,5,3.6,0.49382716049382713,0
50,52,0.04244897959183674,6,7,12,8.333333333333334,0.6963757396449703,0
48,50,0.044326241134751775,7,5,10,6.857142857142857,0.6872,1
23,25,0.09881422924901186,4,4,8,5.75,0.52,0
29,31,0.07635467980295567,5,4,7,5.8,0.586888657648283,1
32,33,0.06653225806451613,5,6,7,6.4,0.615702479338843,0
48,49,0.04343971631205674,7,4,8,6.857142857142857,0.7051228654727196,0
19,20,0.11695906432748537,5,3,4,3.8,0.49499999999999994,0
32,33,0.06653225806451613,7,4,6,4.571428571428571,0.6019283746556474,1
18,19,0.12418300653594772,4,4,5,4.5,0.48060941828254844,1
31,33,0.07096774193548387,5,3,8,6.2,0.5973370064279155,1
14,13,0.14285714285714285,4,3,4,3.5,0.5177514792899409,1
16,16,0.13333333333333333,4,3,5,4.0,0.482421875,0
36,39,0.06190476190476191,5,6,8,7.2,0.643326758711374,1
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,0
16,15,0.125,5,3,4,3.2,0.5311111111111111,1
20,21,0.11052631578947368,5,3,5,4.0,0.5011337868480725,0
20,21,0.11052631578947368,5,3,5,4.0,0.5521541950113378,0
13,12,0.15384615384615385,4,3,4,3.25,0.4930555555555555,1
20,21,0.11052631578947368,5,3,5,4.0,0.5045351473922903,0
92,93,0.022216913521261348,10,6,13,9.2,0.7762169036882877,1
31,30,0.06451612903225806,5,5,8,6.2,0.6616666666666666,1
15,15,0.14285714285714285,4,3,4,3.75,0.4733333333333333,1
30,32,0.0735632183908046,5,4,8,6.0,0.587890625,0
24,23,0.08333333333333333,5,3,6,4.8,0.611531190926276,1
22,21,0.09090909090909091,6,3,5,3.6666666666666665,0.582766439909297,0
33,36,0.06818181818181818,5,5,9,6.6,0.619212962962963,1
57,59,0.03696741854636591,7,4,11,8.142857142857142,0.718758977305372,1
35,39,0.06554621848739496,6,4,9,5.833333333333333,0.576594345825115,0
32,31,0.0625,6,4,8,5.333333333333333,0.6534859521331946,1
34,37,0.0659536541889483,6,4,10,5.666666666666667,0.5938641344046749,0
31,33,0.07096774193548387,6,4,7,5.166666666666667,0.5835629017447199,0
28,29,0.07671957671957672,6,3,7,4.666666666666667,0.5749108204518429,1
19,20,0.11695906432748537,5,3,5,3.8,0.49624999999999997,1
12,13,0.19696969696969696,2,6,6,6.0,0.42307692307692313,0
7,6,0.2857142857142857,3,2,3,2.3333333333333335,0.29166666666666663,1
17,16,0.11764705882352941,4,4,5,4.25,0.55859375,1
19,20,0.11695906432748537,4,4,6,4.75,0.49374999999999997,0
13,13,0.16666666666666666,3,3,5,4.333333333333333,0.4201183431952663,1
30,32,0.0735632183908046,5,4,8,6.0,0.57177734375,0
22,23,0.09956709956709957,5,2,6,4.4,0.5255198487712665,0
19,19,0.1111111111111111,5,2,5,3.8,0.5332409972299169,1
30,30,0.06896551724137931,7,4,6,4.285714285714286,0.6166666666666667,1
38,40,0.05689900426742532,7,4,7,5.428571428571429,0.6253125,1
24,24,0.08695652173913043,6,3,6,4.0,0.578125,0
32,34,0.06854838709677419,6,4,8,5.333333333333333,0.5830449826989619,1
37,41,0.06156156156156156,5,6,9,7.4,0.6032123735871505,0
32,31,0.0625,7,4,6,4.571428571428571,0.655567117585848,0
39,40,0.05398110661268556,5,3,10,7.8,0.6728125,1
18,17,0.1111111111111111,5,3,4,3.6,0.5622837370242214,0
26,28,0.08615384615384615,6,3,6,4.333333333333333,0.5414540816326531,0
15,16,0.1523809523809524,3,4,7,5.0,0.4375,1
34,33,0.058823529411764705,5,6,8,6.8,0.6763085399449036,1
35,39,0.06554621848739496,5,4,11,7.0,0.608809993425378,0
19,19,0.1111111111111111,4,3,6,4.75,0.5207756232686981,0
17,16,0.11764705882352941,4,4,5,4.25,0.55859375,0
23,23,0.09090909090909091,5,3,7,4.6,0.5973534971644613,0
30,32,0.0735632183908046,7,4,5,4.285714285714286,0.568359375,0
25,26,0.08666666666666667,5,4,7,5.0,0.5591715976331362,1
39,38,0.05128205128205128,6,4,8,6.5,0.6949445983379502,0
30,31,0.07126436781609195,5,5,7,6.0,0.5993756503642038,1
6,5,0.3333333333333333,2,3,3,3.0,0.30000000000000004,1
15,15,0.14285714285714285,4,3,4,3.75,0.48222222222222216,1
60,60,0.03389830508474576,8,4,11,7.5,0.7319444444444444,1
12,11,0.16666666666666666,3,3,5,4.0,0.47520661157024796,0
39,41,0.0553306342780027,6,4,9,6.5,0.6531826293872695,0
21,21,0.1,5,3,6,4.2,0.5521541950113378,1
15,14,0.13333333333333333,4,3,4,3.75,0.5357142857142857,1
37,41,0.06156156156156156,6,4,9,6.166666666666667,0.6154074955383702,0
56,55,0.03571428571428571,8,6,10,7.0,0.7426446280991735,1
28,29,0.07671957671957672,5,4,6,5.6,0.5921521997621879,0
25,24,0.08,5,4,7,5.0,0.6163194444444445,1
28,31,0.082010582010582,5,4,8,5.6,0.5468262226847034,0
32,35,0.07056451612903226,6,4,8,5.333333333333333,0.5816326530612246,0
15,15,0.14285714285714285,4,3,5,3.75,0.46888888888888886,0
40,42,0.05384615384615385,7,4,8,5.714285714285714,0.6315192743764172,1
22,22,0.09523809523809523,5,3,6,4.4,0.5599173553719008,0
19,19,0.1111111111111111,4,3,6,4.75,0.5221606648199446,0
19,20,0.11695906432748537,4,4,6,4.75,0.5337500000000001,1
14,14,0.15384615384615385,4,3,4,3.5,0.4566326530612245,0
46,48,0.0463768115942029,7,4,9,6.571428571428571,0.6616753472222222,1
28,29,0.07671957671957672,5,4,7,5.6,0.5814506539833532,1
38,40,0.05689900426742532,6,5,8,6.333333333333333,0.6446875,0
33,35,0.06628787878787878,6,4,7,5.5,0.5959183673469388,0
24,25,0.09057971014492754,4,4,7,6.0,0.5735999999999999,1
33,36,0.06818181818181818,6,5,6,5.5,0.5825617283950617,0
33,37,0.07007575757575757,5,4,11,6.6,0.5840029218407596,0
18,19,0.12418300653594772,5,2,4,3.6,0.4819944598337951,1
21,20,0.09523809523809523,5,4,5,4.2,0.5875000000000001,1
26,28,0.08615384615384615,6,3,6,4.333333333333333,0.5414540816326531,0
15,15,0.14285714285714285,5,3,3,3.0,0.46666666666666656,0
58,63,0.038112522686025406,8,4,10,7.25,0.6809019904257999,1
32,36,0.07258064516129033,4,6,10,8.0,0.6033950617283951,0
29,32,0.07881773399014778,6,3,7,4.833333333333333,0.5390625,0
47,50,0.04625346901017576,7,6,8,6.714285714285714,0.6701999999999999,0
35,39,0.06554621848739496,5,5,10,7.0,0.5831689677843523,1
24,26,0.09420289855072464,5,3,7,4.8,0.5318047337278107,1
20,20,0.10526315789473684,5,3,5,4.0,0.54125,0
52,56,0.042232277526395176,8,4,10,6.5,0.6868622448979591,1
28,28,0.07407407407407407,6,4,6,4.666666666666667,0.6096938775510204,1
36,40,0.06349206349206349,6,4,9,6.0,0.5840625,0
36,39,0.06190476190476191,6,4,8,6.0,0.6203155818540433,0
48,51,0.04521276595744681,7,4,9,6.857142857142857,0.6514801999231066,1
13,12,0.15384615384615385,4,3,4,3.25,0.49652777777777773,1
47,50,0.04625346901017576,6,6,9,7.833333333333333,0.6724,0
13,13,0.16666666666666666,4,2,4,3.25,0.42899408284023666,1
21,21,0.1,5,3,5,4.2,0.546485260770975,0
28,28,0.07407407407407407,7,4,4,4.0,0.6052295918367346,0
40,43,0.05512820512820513,8,4,7,5.0,0.6143861546782043,0
96,101,0.022149122807017543,10,6,17,9.6,0.7961964513283012,0
12,12,0.18181818181818182,3,4,4,4.0,0.4166666666666667,1
38,40,0.05689900426742532,6,4,11,6.333333333333333,0.625625,0
29,28,0.06896551724137931,6,4,6,4.833333333333333,0.6441326530612245,1
10,9,0.2,3,3,4,3.3333333333333335,0.42592592592592593,1
13,13,0.16666666666666666,4,2,4,3.25,0.42603550295857984,1
14,14,0.15384615384615385,4,3,4,3.5,0.4566326530612245,1
28,30,0.07936507936507936,5,4,7,5.6,0.5627777777777778,1
32,36,0.07258064516129033,6,4,8,5.333333333333333,0.5667438271604939,0
14,14,0.15384615384615385,4,2,4,3.5,0.4566326530612245,1
31,30,0.06451612903225806,6,4,8,5.166666666666667,0.6494444444444445,1
26,26,0.08,6,4,5,4.333333333333333,0.591715976331361,1
25,27,0.09,5,3,6,5.0,0.5459533607681756,0
19,19,0.1111111111111111,4,4,6,4.75,0.5277008310249307,0
17,16,0.11764705882352941,4,4,5,4.25,0.556640625,0
44,45,0.04756871035940803,6,4,9,7.333333333333333,0.6876543209876543,1
34,35,0.062388591800356503,5,5,8,6.8,0.6502040816326531,1
12,12,0.18181818181818182,3,4,4,4.0,0.4166666666666667,1
11,10,0.18181818181818182,4,2,3,2.75,0.44499999999999995,1
18,18,0.11764705882352941,4,4,5,4.5,0.5154320987654321,1
17,17,0.125,5,3,5,3.4,0.4844290657439447,0
21,20,0.09523809523809523,4,5,6,5.25,0.5925,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.365,0
30,29,0.06666666666666667,6,3,7,5.0,0.6438763376932224,1
22,21,0.09090909090909091,5,3,6,4.4,0.5952380952380952,0
33,33,0.0625,6,3,7,5.5,0.6441689623507806,1
30,32,0.0735632183908046,5,3,7,6.0,0.5693359375,0
21,20,0.09523809523809523,5,3,6,4.2,0.58625,0
31,33,0.07096774193548387,6,4,6,5.166666666666667,0.5876951331496786,1
20,21,0.11052631578947368,5,3,5,4.0,0.4943310657596372,0
30,32,0.0735632183908046,5,4,8,6.0,0.56884765625,0
36,38,0.06031746031746032,5,3,10,7.2,0.6423130193905817,0
24,24,0.08695652173913043,5,4,6,4.8,0.5842013888888888,1
21,21,0.1,5,3,5,4.2,0.546485260770975,0
36,40,0.06349206349206349,6,4,9,6.0,0.5890625,0
28,31,0.082010582010582,5,4,10,5.6,0.5639958376690946,0
21,21,0.1,4,5,6,5.25,0.5566893424036281,1
14,13,0.14285714285714285,4,3,4,3.5,0.5118343195266273,0
39,40,0.05398110661268556,6,4,10,6.5,0.6649999999999999,1
34,37,0.0659536541889483,7,4,6,4.857142857142857,0.5847333820306793,0
33,33,0.0625,5,6,7,6.6,0.6469237832874197,0
16,17,0.14166666666666666,4,4,4,4.0,0.4532871972318339,1
21,22,0.10476190476190476,6,2,4,3.5,0.509297520661157,1
18,20,0.13071895424836602,4,4,5,4.5,0.49374999999999997,0
81,82,0.025308641975308643,10,6,10,8.1,0.762938726948245,1
24,25,0.09057971014492754,5,3,8,4.8,0.5576,0
20,20,0.10526315789473684,4,4,6,5.0,0.54375,0
22,25,0.10822510822510822,5,3,6,4.4,0.5031999999999999,0
27,29,0.08262108262108261,5,4,7,5.4,0.6099881093935791,0
27,28,0.07977207977207977,5,4,7,5.4,0.5758928571428572,1
16,15,0.125,4,3,5,4.0,0.54,1
18,18,0.11764705882352941,5,3,4,3.6,0.5200617283950617,1
8,7,0.25,2,4,4,4.0,0.3571428571428571,0
25,26,0.08666666666666667,6,3,6,4.166666666666667,0.5584319526627218,0
29,29,0.07142857142857142,5,3,8,5.8,0.617717003567182,1
17,18,0.1323529411764706,4,3,6,4.25,0.48611111111111105,0
30,32,0.0735632183908046,7,4,6,4.285714285714286,0.58447265625,0
52,54,0.04072398190045249,8,4,9,6.5,0.6771262002743483,1
29,30,0.07389162561576355,5,3,7,5.8,0.6105555555555555,0
35,41,0.06890756302521009,5,5,9,7.0,0.58982748364069,0
41,42,0.05121951219512195,8,4,8,5.125,0.6476757369614512,0
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.4650000000000001,0
29,29,0.07142857142857142,5,4,7,5.8,0.617717003567182,0
24,24,0.08695652173913043,5,4,6,4.8,0.5859375,0
28,28,0.07407407407407407,5,4,7,5.6,0.6154336734693877,0
25,25,0.08333333333333333,5,3,6,5.0,0.5832,1
28,29,0.07671957671957672,5,5,6,5.6,0.5927467300832343,1
28,30,0.07936507936507936,5,4,8,5.6,0.5644444444444445,0
30,32,0.0735632183908046,5,2,9,6.0,0.59130859375,0
17,17,0.125,4,4,5,4.25,0.5501730103806228,0
29,31,0.07635467980295567,6,4,7,4.833333333333333,0.5665972944849116,0
42,43,0.04994192799070848,6,5,12,7.0,0.677934018388318,0
17,17,0.125,4,4,5,4.25,0.5069204152249134,1
38,40,0.05689900426742532,6,4,10,6.333333333333333,0.6337499999999999,0
47,47,0.043478260869565216,7,4,12,6.714285714285714,0.7100497962879131,0
28,30,0.07936507936507936,6,3,7,4.666666666666667,0.5716666666666668,0
38,41,0.05832147937411095,5,4,10,7.6,0.6374182034503272,0
28,27,0.07142857142857142,5,4,7,5.6,0.6419753086419753,1
20,21,0.11052631578947368,5,3,5,4.0,0.507936507936508,0
27,29,0.08262108262108261,5,3,6,5.4,0.5499405469678953,0
25,25,0.08333333333333333,6,4,5,4.166666666666667,0.5888,1
43,46,0.05094130675526024,6,4,11,7.166666666666667,0.6410680529300568,0
39,41,0.0553306342780027,7,4,8,5.571428571428571,0.6219512195121951,0
26,27,0.08307692307692308,5,4,6,5.2,0.5733882030178327,1
20,21,0.11052631578947368,4,4,6,5.0,0.5090702947845804,0
24,25,0.09057971014492754,6,3,5,4.0,0.5464,1
21,21,0.1,6,3,4,3.5,0.5430839002267573,0
23,24,0.09486166007905138,5,3,8,4.6,0.5529513888888888,1
70,77,0.03188405797101449,8,5,13,8.75,0.6804688817675831,1
29,33,0.0812807881773399,5,4,7,5.8,0.5477502295684114,0
25,26,0.08666666666666667,5,4,7,5.0,0.5599112426035503,0
40,40,0.05128205128205128,7,4,8,5.714285714285714,0.6865625,0
36,39,0.06190476190476191,6,5,8,6.0,0.5953320184089415,1
21,21,0.1,5,4,5,4.2,0.5532879818594103,0
32,33,0.06653225806451613,7,4,6,4.571428571428571,0.6051423324150597,0
21,23,0.10952380952380952,4,4,8,5.25,0.4943289224952741,0
44,46,0.048625792811839326,6,4,13,7.333333333333333,0.6706049149338374,0
28,29,0.07671957671957672,6,4,6,4.666666666666667,0.5778834720570749,1
15,14,0.13333333333333333,4,3,5,3.75,0.5178571428571428,0
43,46,0.05094130675526024,5,8,10,8.6,0.6424858223062382,1
28,30,0.07936507936507936,5,4,8,5.6,0.5733333333333334,0
20,21,0.11052631578947368,5,2,6,4.0,0.5034013605442177,0
33,37,0.07007575757575757,5,4,9,6.6,0.5642804967129291,0
42,44,0.05110336817653891,7,4,8,6.0,0.6880165289256199,0
27,29,0.08262108262108261,5,4,7,5.4,0.582639714625446,0
38,39,0.05547652916073969,6,4,8,6.333333333333333,0.646285338593031,1
31,31,0.06666666666666667,6,4,6,5.166666666666667,0.6305931321540061,1
27,28,0.07977207977207977,6,3,6,4.5,0.576530612244898,0
33,33,0.0625,6,3,8,5.5,0.6634527089072544,1
26,27,0.08307692307692308,6,3,6,4.333333333333333,0.5631001371742113,0
13,12,0.15384615384615385,3,4,5,4.333333333333333,0.4965277777777778,0
12,12,0.18181818181818182,3,4,4,4.0,0.4131944444444444,1
26,27,0.08307692307692308,5,2,6,5.2,0.5679012345679013,0
27,29,0.08262108262108261,6,4,6,4.5,0.5856123662306777,0
8,7,0.25,2,4,4,4.0,0.3571428571428571,1
38,38,0.05405405405405406,7,4,7,5.428571428571429,0.6686288088642659,1
42,42,0.04878048780487805,6,4,12,7.0,0.6839569160997732,1
28,30,0.07936507936507936,6,4,6,4.666666666666667,0.5850000000000001,1
50,51,0.04163265306122449,8,4,8,6.25,0.6906958861976162,1
32,36,0.07258064516129033,6,4,8,5.333333333333333,0.5667438271604939,0
23,23,0.09090909090909091,5,4,6,4.6,0.5765595463137996,0
33,36,0.06818181818181818,5,5,8,6.6,0.5748456790123457,0
21,21,0.1,5,4,5,4.2,0.5566893424036281,1
38,43,0.06116642958748222,6,4,8,6.333333333333333,0.6065440778799351,0
35,34,0.05714285714285714,7,4,7,5.0,0.6652249134948096,1
21,21,0.1,5,3,5,4.2,0.5532879818594103,0
23,25,0.09881422924901186,5,3,7,4.6,0.5207999999999999,0
46,50,0.04830917874396135,7,5,8,6.571428571428571,0.655,0
14,14,0.15384615384615385,4,3,4,3.5,0.4566326530612245,1
14,14,0.15384615384615385,5,2,4,2.8,0.42602040816326536,1
18,19,0.12418300653594772,5,2,4,3.6,0.4819944598337951,1
21,21,0.1,6,2,4,3.5,0.5464852607709751,0
20,20,0.10526315789473684,5,3,6,4.0,0.53625,1
18,18,0.11764705882352941,5,3,4,3.6,0.5200617283950617,1
37,39,0.05855855855855856,5,4,10,7.4,0.6275476660092045,0
24,26,0.09420289855072464,5,4,6,4.8,0.5502958579881656,0
44,47,0.049682875264270614,6,4,12,7.333333333333333,0.6407876867360797,0
30,31,0.07126436781609195,6,4,6,5.0,0.6019771071800207,0
29,30,0.07389162561576355,4,4,10,7.25,0.585,0
12,12,0.18181818181818182,4,2,4,3.0,0.38888888888888884,1
17,16,0.11764705882352941,5,3,4,3.4,0.544921875,0
17,17,0.125,4,3,5,4.25,0.4965397923875432,0
40,41,0.052564102564102565,6,5,11,6.666666666666667,0.6677572873289709,0
32,33,0.06653225806451613,5,4,8,6.4,0.608356290174472,1
35,36,0.06050420168067227,6,4,8,5.833333333333333,0.6300154320987654,0
49,49,0.041666666666666664,7,5,10,7.0,0.7076218242398999,0
30,32,0.0735632183908046,6,3,7,5.0,0.5673828125,0
31,32,0.06881720430107527,6,4,7,5.166666666666667,0.60546875,0
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,1
15,15,0.14285714285714285,4,3,4,3.75,0.48222222222222216,0
8,7,0.25,2,4,4,4.0,0.3571428571428571,1
31,31,0.06666666666666667,6,4,6,5.166666666666667,0.6331945889698231,0
31,32,0.06881720430107527,5,4,10,6.2,0.61083984375,0
42,42,0.04878048780487805,7,4,8,6.0,0.6842403628117915,1
37,38,0.057057057057057055,7,4,8,5.285714285714286,0.6565096952908587,1
27,29,0.08262108262108261,6,4,5,4.5,0.55410225921522,0
28,28,0.07407407407407407,6,3,6,4.666666666666667,0.6065051020408163,0
43,45,0.04983388704318937,6,6,9,7.166666666666667,0.674074074074074,1
23,25,0.09881422924901186,5,3,6,4.6,0.5768,0
43,45,0.04983388704318937,7,3,8,6.142857142857143,0.6580246913580247,1
26,28,0.08615384615384615,6,2,7,4.333333333333333,0.5427295918367347,0
38,39,0.05547652916073969,7,4,8,5.428571428571429,0.6436554898093358,0
19,18,0.10526315789473684,5,3,5,3.8,0.5694444444444444,1
18,19,0.12418300653594772,4,4,6,4.5,0.4792243767313019,0
28,30,0.07936507936507936,6,3,7,4.666666666666667,0.568888888888889,0
8,7,0.25,3,2,3,2.6666666666666665,0.37755102040816324,0
14,13,0.14285714285714285,4,3,4,3.5,0.5177514792899409,0
13,12,0.15384615384615385,3,4,5,4.333333333333333,0.4895833333333333,1
33,37,0.07007575757575757,7,4,6,4.714285714285714,0.5551497443389335,0
18,18,0.11764705882352941,5,3,4,3.6,0.5169753086419753,1
27,28,0.07977207977207977,6,4,6,4.5,0.5982142857142857,0
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,0
39,43,0.058029689608636977,6,4,9,6.5,0.6357490535424554,0
44,43,0.045454545454545456,6,6,10,7.333333333333333,0.7128177393185506,0
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,0
60,61,0.03446327683615819,9,6,9,6.666666666666667,0.722655200214996,1
19,20,0.11695906432748537,4,4,6,4.75,0.49374999999999997,0
34,38,0.0677361853832442,5,5,9,6.8,0.596606648199446,0
35,36,0.06050420168067227,6,4,8,5.833333333333333,0.6296296296296297,0
30,30,0.06896551724137931,6,3,7,5.0,0.6400000000000001,0
26,27,0.08307692307692308,4,6,7,6.5,0.6385459533607681,0
15,15,0.14285714285714285,4,2,6,3.75,0.4444444444444443,0
22,22,0.09523809523809523,5,4,6,4.4,0.5609504132231404,0
26,26,0.08,6,3,6,4.333333333333333,0.5872781065088758,1
39,40,0.05398110661268556,6,4,10,6.5,0.6599999999999999,0
22,24,0.1038961038961039,5,4,5,4.4,0.4991319444444445,1
48,51,0.04521276595744681,8,4,8,6.0,0.6720492118415994,1
