num_nodes,num_edges,density,num_communities,min_community_size,max_community_size,avg_community_size,louvain_modularity,label
11,10,0.18181818181818182,4,2,3,2.75,0.44999999999999996,1
11,11,0.2,2,5,6,5.5,0.3925619834710743,1
10,11,0.24444444444444444,3,2,4,3.3333333333333335,0.2851239669421487,1
12,12,0.18181818181818182,3,3,6,4.0,0.43402777777777785,1
10,10,0.2222222222222222,4,2,3,2.5,0.33999999999999997,1
24,25,0.09057971014492754,4,3,9,6.0,0.5896,0
12,12,0.18181818181818182,4,3,3,3.0,0.40972222222222215,1
10,9,0.2,3,3,4,3.3333333333333335,0.42592592592592593,1
12,12,0.18181818181818182,3,3,6,4.0,0.43402777777777785,1
12,13,0.19696969696969696,3,2,5,4.0,0.3431952662721893,1
23,25,0.09881422924901186,5,3,7,4.6,0.5624,0
9,9,0.25,3,2,4,3.0,0.31481481481481477,1
6,6,0.4,2,3,3,3.0,0.3194444444444444,1
55,60,0.04040404040404041,6,5,13,9.166666666666666,0.6963888888888888,0
7,7,0.3333333333333333,3,2,3,2.3333333333333335,0.22448979591836737,1
10,9,0.2,3,2,4,3.3333333333333335,0.42592592592592593,1
9,10,0.2777777777777778,4,2,3,2.25,0.245,1
10,10,0.2222222222222222,3,2,4,3.3333333333333335,0.3549999999999999,1
19,20,0.11695906432748537,4,3,7,4.75,0.52125,0
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.39236111111111105,1
12,13,0.19696969696969696,3,2,6,4.0,0.36094674556213024,1
9,9,0.25,3,2,4,3.0,0.31481481481481477,1
56,61,0.03961038961038961,6,4,14,9.333333333333334,0.7098898145659769,0
11,12,0.21818181818181817,2,5,6,5.5,0.3194444444444444,1
22,23,0.09956709956709957,5,2,6,4.4,0.5293005671077504,0
7,7,0.3333333333333333,3,2,3,2.3333333333333335,0.22448979591836737,1
9,9,0.25,3,2,4,3.0,0.30864197530864196,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32291666666666663,1
9,9,0.25,3,2,4,3.0,0.30864197530864196,1
9,10,0.2777777777777778,2,4,5,4.5,0.28,1
10,9,0.2,3,3,4,3.3333333333333335,0.4382716049382716,1
10,11,0.24444444444444444,4,2,3,2.5,0.29338842975206614,1
23,24,0.09486166007905138,5,4,5,4.6,0.5486111111111112,0
9,9,0.25,3,2,4,3.0,0.31481481481481477,1
10,10,0.2222222222222222,3,2,4,3.3333333333333335,0.33999999999999986,1
11,11,0.2,3,3,4,3.6666666666666665,0.384297520661157,1
12,11,0.16666666666666666,4,2,4,3.0,0.46694214876033063,1
10,9,0.2,3,2,4,3.3333333333333335,0.4012345679012346,1
12,13,0.19696969696969696,4,2,4,3.0,0.3579881656804734,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.36,1
11,12,0.21818181818181817,3,2,6,3.6666666666666665,0.3229166666666666,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
94,103,0.023564401738732556,10,6,11,9.4,0.7908850975586766,0
9,12,0.3333333333333333,3,3,3,3.0,0.4166666666666667,1
23,24,0.09486166007905138,4,3,7,5.75,0.5980902777777778,0
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,1
12,13,0.19696969696969696,4,2,4,3.0,0.35798816568047337,1
15,16,0.1523809523809524,3,3,6,5.0,0.509765625,0
8,7,0.25,2,4,4,4.0,0.3571428571428571,1
7,7,0.3333333333333333,3,2,3,2.3333333333333335,0.2142857142857143,1
23,24,0.09486166007905138,5,4,6,4.6,0.5815972222222222,0
6,6,0.4,3,2,2,2.0,0.16666666666666669,1
3,2,0.6666666666666666,1,3,3,3.0,0.0,1
12,13,0.19696969696969696,3,3,5,4.0,0.3431952662721893,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32986111111111105,1
11,11,0.2,4,2,3,2.75,0.3842975206611571,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.455,1
12,13,0.19696969696969696,3,4,4,4.0,0.35798816568047337,1
44,49,0.05179704016913319,6,4,9,7.333333333333333,0.6811745106205747,0
22,23,0.09956709956709957,5,2,6,4.4,0.5302457466918715,0
8,7,0.25,3,2,3,2.6666666666666665,0.37755102040816324,1
35,36,0.06050420168067227,5,4,9,7.0,0.6732253086419753,0
10,10,0.2222222222222222,4,2,3,2.5,0.33999999999999997,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32986111111111105,1
11,10,0.18181818181818182,4,2,3,2.75,0.44999999999999996,1
12,12,0.18181818181818182,4,3,3,3.0,0.41666666666666663,1
8,7,0.25,3,2,3,2.6666666666666665,0.37755102040816324,1
8,8,0.2857142857142857,3,2,3,2.6666666666666665,0.28125,1
10,11,0.24444444444444444,3,3,4,3.3333333333333335,0.30165289256198347,1
12,12,0.18181818181818182,3,4,4,4.0,0.4166666666666667,1
12,13,0.19696969696969696,2,4,8,6.0,0.2721893491124261,1
10,9,0.2,3,3,4,3.3333333333333335,0.42592592592592593,1
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,1
9,10,0.2777777777777778,4,2,3,2.25,0.245,1
12,13,0.19696969696969696,3,4,4,4.0,0.35798816568047337,1
10,11,0.24444444444444444,3,3,4,3.3333333333333335,0.2933884297520661,1
9,9,0.25,3,3,3,3.0,0.42592592592592593,1
11,11,0.2,3,3,4,3.6666666666666665,0.37603305785123964,1
36,37,0.05873015873015873,5,6,9,7.2,0.6873630387143901,0
12,11,0.16666666666666666,4,2,4,3.0,0.46694214876033063,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,1
17,18,0.1323529411764706,3,4,8,5.666666666666667,0.4675925925925926,0
11,12,0.21818181818181817,3,3,5,3.6666666666666665,0.375,1
11,11,0.2,3,3,5,3.6666666666666665,0.41735537190082656,1
11,11,0.2,2,5,6,5.5,0.3925619834710743,1
6,5,0.3333333333333333,1,6,6,6.0,0.0,1
10,10,0.2222222222222222,3,2,5,3.3333333333333335,0.395,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.3549999999999999,1
12,12,0.18181818181818182,3,4,4,4.0,0.4131944444444444,1
23,26,0.10276679841897234,5,3,7,4.6,0.5125739644970413,0
5,4,0.4,2,2,3,2.5,0.21875,1
9,10,0.2777777777777778,3,3,3,3.0,0.36,1
10,9,0.2,3,3,4,3.3333333333333335,0.4382716049382716,1
22,23,0.09956709956709957,4,5,7,5.5,0.5661625708884688,0
11,11,0.2,3,3,4,3.6666666666666665,0.37603305785123964,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,1
10,9,0.2,4,2,3,2.5,0.4012345679012345,1
23,24,0.09486166007905138,5,3,7,4.6,0.5677083333333333,0
6,6,0.4,3,2,2,2.0,0.16666666666666669,1
10,9,0.2,3,2,4,3.3333333333333335,0.42592592592592593,1
11,11,0.2,4,2,3,2.75,0.3760330578512397,1
12,12,0.18181818181818182,4,2,4,3.0,0.40624999999999994,1
10,11,0.24444444444444444,3,2,4,3.3333333333333335,0.268595041322314,1
7,7,0.3333333333333333,3,2,3,2.3333333333333335,0.22448979591836737,1
12,12,0.18181818181818182,4,2,4,3.0,0.40624999999999994,1
11,10,0.18181818181818182,4,2,3,2.75,0.44499999999999995,1
81,84,0.025925925925925925,9,7,11,9.0,0.7905328798185941,0
10,10,0.2222222222222222,3,2,4,3.3333333333333335,0.33999999999999986,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
12,12,0.18181818181818182,4,2,4,3.0,0.40624999999999994,1
46,52,0.050241545893719805,6,4,11,7.666666666666667,0.6782544378698225,0
4,3,0.5,1,4,4,4.0,0.0,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
10,9,0.2,3,3,4,3.3333333333333335,0.42592592592592593,1
11,10,0.18181818181818182,4,2,3,2.75,0.44499999999999995,1
9,10,0.2777777777777778,2,4,5,4.5,0.28,1
48,52,0.04609929078014184,8,4,9,6.0,0.6923076923076923,0
10,11,0.24444444444444444,3,2,4,3.3333333333333335,0.268595041322314,1
7,6,0.2857142857142857,3,2,3,2.3333333333333335,0.3194444444444444,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.36,1
12,13,0.19696969696969696,3,3,6,4.0,0.37278106508875747,1
12,11,0.16666666666666666,3,3,5,4.0,0.47520661157024796,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
10,11,0.24444444444444444,4,2,3,2.5,0.29338842975206614,1
11,12,0.21818181818181817,4,2,3,2.75,0.3298611111111111,1
54,58,0.04053109713487072,6,7,12,9.0,0.7235434007134364,0
16,18,0.15,3,3,7,5.333333333333333,0.46759259259259267,0
9,9,0.25,3,3,3,3.0,0.3333333333333333,1
23,26,0.10276679841897234,4,5,7,5.75,0.5909763313609467,0
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
11,10,0.18181818181818182,3,2,5,3.6666666666666665,0.43500000000000005,1
10,10,0.2222222222222222,3,2,4,3.3333333333333335,0.3549999999999999,1
12,16,0.24242424242424243,3,3,6,4.0,0.375,1
12,11,0.16666666666666666,4,2,4,3.0,0.4710743801652893,1
72,79,0.030907668231611892,7,4,13,10.285714285714286,0.7676654382310528,0
9,10,0.2777777777777778,2,4,5,4.5,0.28,1
9,8,0.2222222222222222,3,3,3,3.0,0.4140625,1
9,8,0.2222222222222222,3,3,3,3.0,0.4140625,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,1
12,16,0.24242424242424243,3,3,5,4.0,0.306640625,1
22,23,0.09956709956709957,5,3,6,4.4,0.5671077504725899,0
10,11,0.24444444444444444,3,2,5,3.3333333333333335,0.32231404958677695,1
10,10,0.2222222222222222,4,2,3,2.5,0.33999999999999997,1
23,24,0.09486166007905138,4,3,7,5.75,0.6015625,0
10,10,0.2222222222222222,4,2,3,2.5,0.33999999999999997,1
6,5,0.3333333333333333,2,3,3,3.0,0.30000000000000004,1
9,10,0.2777777777777778,4,2,3,2.25,0.235,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.4027777777777778,1
12,12,0.18181818181818182,3,3,5,4.0,0.40625,1
9,9,0.25,3,2,4,3.0,0.30864197530864196,1
10,11,0.24444444444444444,4,2,3,2.5,0.29338842975206614,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32291666666666663,1
5,4,0.4,2,2,3,2.5,0.21875,1
8,7,0.25,2,4,4,4.0,0.3571428571428571,1
12,11,0.16666666666666666,4,2,4,3.0,0.4710743801652893,1
9,10,0.2777777777777778,2,4,5,4.5,0.28,1
11,12,0.21818181818181817,4,2,4,2.75,0.3194444444444445,1
12,12,0.18181818181818182,3,3,5,4.0,0.4027777777777778,1
46,52,0.050241545893719805,5,5,13,9.2,0.6688239644970414,0
58,63,0.038112522686025406,7,4,15,8.285714285714286,0.7050894431846813,0
10,10,0.2222222222222222,3,2,4,3.3333333333333335,0.33999999999999986,1
11,11,0.2,3,3,4,3.6666666666666665,0.37603305785123964,1
20,21,0.11052631578947368,4,3,8,5.0,0.5226757369614513,0
12,12,0.18181818181818182,4,2,4,3.0,0.39930555555555547,1
6,5,0.3333333333333333,2,2,4,3.0,0.22000000000000008,1
10,10,0.2222222222222222,3,2,4,3.3333333333333335,0.33999999999999986,1
11,11,0.2,2,5,6,5.5,0.3925619834710743,1
8,8,0.2857142857142857,3,2,3,2.6666666666666665,0.28125,1
11,12,0.21818181818181817,2,5,6,5.5,0.41319444444444453,1
11,11,0.2,2,5,6,5.5,0.3925619834710743,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.36,1
20,20,0.10526315789473684,4,3,7,5.0,0.5612499999999999,0
28,30,0.07936507936507936,5,5,7,5.6,0.6288888888888889,0
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,1
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.36,1
23,24,0.09486166007905138,5,4,6,4.6,0.5815972222222222,0
10,11,0.24444444444444444,3,2,4,3.3333333333333335,0.2975206611570248,1
10,10,0.2222222222222222,4,2,3,2.5,0.33999999999999997,1
4,3,0.5,1,4,4,4.0,0.0,1
8,7,0.25,3,2,3,2.6666666666666665,0.37755102040816324,1
12,12,0.18181818181818182,3,4,4,4.0,0.4131944444444444,1
11,11,0.2,4,2,3,2.75,0.38016528925619836,1
9,10,0.2777777777777778,4,2,3,2.25,0.245,1
11,12,0.21818181818181817,4,2,4,2.75,0.3194444444444445,1
12,12,0.18181818181818182,3,3,6,4.0,0.40624999999999994,1
41,44,0.05365853658536585,6,4,9,6.833333333333333,0.7086776859504131,0
12,14,0.21212121212121213,2,6,6,6.0,0.3571428571428571,1
24,27,0.09782608695652174,4,5,7,6.0,0.5960219478737997,0
10,11,0.24444444444444444,3,3,4,3.3333333333333335,0.30165289256198347,1
20,21,0.11052631578947368,3,5,8,6.666666666666667,0.5090702947845804,0
9,8,0.2222222222222222,3,3,3,3.0,0.4140625,1
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,1
33,34,0.06439393939393939,5,4,9,6.6,0.6457612456747405,0
9,9,0.25,3,3,3,3.0,0.3333333333333333,1
9,9,0.25,3,2,4,3.0,0.31481481481481477,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
12,13,0.19696969696969696,4,2,4,3.0,0.3520710059171598,1
42,48,0.05574912891986063,5,7,9,8.4,0.714626736111111,0
8,8,0.2857142857142857,4,2,2,2.0,0.25,1
12,12,0.18181818181818182,3,4,4,4.0,0.4166666666666667,1
12,12,0.18181818181818182,4,2,4,3.0,0.39236111111111105,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32986111111111105,1
10,9,0.2,3,3,4,3.3333333333333335,0.42592592592592593,1
10,10,0.2222222222222222,3,2,4,3.3333333333333335,0.3549999999999999,1
20,22,0.11578947368421053,4,4,6,5.0,0.5103305785123966,0
39,42,0.05668016194331984,6,4,9,6.5,0.7018140589569162,0
12,13,0.19696969696969696,3,2,6,4.0,0.36094674556213024,1
26,27,0.08307692307692308,5,4,8,5.2,0.6021947873799725,0
5,4,0.4,1,5,5,5.0,0.0,1
46,49,0.04734299516908213,7,4,10,6.571428571428571,0.7213660974593918,0
64,69,0.03422619047619048,7,6,13,9.142857142857142,0.7404956941818945,0
56,62,0.04025974025974026,6,6,14,9.333333333333334,0.7082466181061394,0
12,13,0.19696969696969696,2,6,6,6.0,0.42307692307692313,1
12,13,0.19696969696969696,3,3,5,4.0,0.3431952662721893,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
79,96,0.0311587147030185,8,6,16,9.875,0.734375,0
11,11,0.2,4,2,4,2.75,0.36363636363636365,1
47,50,0.04625346901017576,5,8,11,9.4,0.6964,0
11,11,0.2,2,5,6,5.5,0.3925619834710743,1
56,61,0.03961038961038961,8,4,13,7.0,0.7140553614619726,0
9,8,0.2222222222222222,3,3,3,3.0,0.4140625,1
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,1
11,12,0.21818181818181817,3,3,5,3.6666666666666665,0.375,1
10,9,0.2,3,3,4,3.3333333333333335,0.4382716049382716,1
10,11,0.24444444444444444,3,2,4,3.3333333333333335,0.2975206611570248,1
11,12,0.21818181818181817,2,5,6,5.5,0.3194444444444444,1
8,8,0.2857142857142857,4,2,2,2.0,0.25,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32291666666666663,1
10,9,0.2,4,2,3,2.5,0.4012345679012345,1
21,23,0.10952380952380952,4,3,7,5.25,0.503780718336484,0
18,20,0.13071895424836602,4,3,7,4.5,0.4649999999999999,0
9,9,0.25,3,3,3,3.0,0.3333333333333333,1
26,28,0.08615384615384615,5,2,8,5.2,0.6116071428571428,0
9,9,0.25,3,2,4,3.0,0.30864197530864196,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,1
11,12,0.21818181818181817,4,2,4,2.75,0.3229166666666667,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,1
22,23,0.09956709956709957,5,2,6,4.4,0.5293005671077504,0
11,12,0.21818181818181817,4,2,4,2.75,0.3194444444444445,1
7,6,0.2857142857142857,3,2,3,2.3333333333333335,0.29166666666666663,1
8,7,0.25,2,4,4,4.0,0.3571428571428571,1
12,11,0.16666666666666666,3,3,5,4.0,0.47520661157024796,1
11,12,0.21818181818181817,4,2,4,2.75,0.3194444444444445,1
12,12,0.18181818181818182,3,3,5,4.0,0.4965277777777778,1
10,9,0.2,3,3,4,3.3333333333333335,0.42592592592592593,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.35999999999999993,1
29,30,0.07389162561576355,5,4,8,5.8,0.6527777777777778,0
9,9,0.25,3,2,4,3.0,0.30864197530864196,1
17,19,0.13970588235294118,4,2,6,4.25,0.4307479224376731,0
10,11,0.24444444444444444,3,2,4,3.3333333333333335,0.2851239669421487,1
6,5,0.3333333333333333,2,3,3,3.0,0.30000000000000004,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.4650000000000001,1
20,21,0.11052631578947368,4,3,8,5.0,0.5226757369614512,0
11,11,0.2,3,3,5,3.6666666666666665,0.4421487603305786,1
10,11,0.24444444444444444,4,2,3,2.5,0.29338842975206614,1
8,8,0.2857142857142857,2,3,5,4.0,0.3046875,1
8,8,0.2857142857142857,2,3,5,4.0,0.3046875,1
21,22,0.10476190476190476,5,3,6,4.2,0.5712809917355373,0
12,13,0.19696969696969696,3,3,5,4.0,0.41715976331360954,1
8,8,0.2857142857142857,3,2,3,2.6666666666666665,0.28125,1
12,12,0.18181818181818182,3,3,5,4.0,0.40625,1
10,9,0.2,3,3,4,3.3333333333333335,0.4382716049382716,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.4650000000000001,1
12,16,0.24242424242424243,4,2,4,3.0,0.27734375,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.365,1
12,13,0.19696969696969696,4,2,4,3.0,0.3520710059171598,1
6,5,0.3333333333333333,3,2,2,2.0,0.26,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.4650000000000001,1
11,12,0.21818181818181817,4,2,4,2.75,0.3194444444444445,1
11,11,0.2,4,2,3,2.75,0.38016528925619836,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.3549999999999999,1
9,9,0.25,3,2,4,3.0,0.31481481481481477,1
8,7,0.25,2,4,4,4.0,0.3571428571428571,1
11,12,0.21818181818181817,3,2,5,3.6666666666666665,0.3611111111111111,1
32,34,0.06854838709677419,5,5,9,6.4,0.671712802768166,0
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32986111111111105,1
11,11,0.2,3,3,4,3.6666666666666665,0.37603305785123964,1
10,11,0.24444444444444444,3,2,4,3.3333333333333335,0.2851239669421487,1
11,12,0.21818181818181817,4,2,4,2.75,0.3229166666666667,1
10,11,0.24444444444444444,3,3,4,3.3333333333333335,0.38842975206611574,1
12,12,0.18181818181818182,4,2,4,3.0,0.40277777777777773,1
11,13,0.23636363636363636,3,2,6,3.6666666666666665,0.36094674556213024,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
12,11,0.16666666666666666,4,2,4,3.0,0.44214876033057854,1
12,13,0.19696969696969696,4,2,4,3.0,0.3579881656804734,1
5,5,0.5,2,2,3,2.5,0.07999999999999996,1
8,8,0.2857142857142857,3,2,4,2.6666666666666665,0.25,1
17,18,0.1323529411764706,3,4,8,5.666666666666667,0.47067901234567905,0
7,7,0.3333333333333333,3,2,3,2.3333333333333335,0.22448979591836737,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.35999999999999993,1
33,34,0.06439393939393939,5,5,9,6.6,0.6639273356401384,0
9,8,0.2222222222222222,3,3,3,3.0,0.4140625,1
12,11,0.16666666666666666,3,3,5,4.0,0.475206611570248,1
10,10,0.2222222222222222,4,2,3,2.5,0.33999999999999997,1
11,10,0.18181818181818182,4,2,3,2.75,0.44499999999999995,1
27,30,0.08547008547008547,4,5,9,6.75,0.5405555555555556,0
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32291666666666663,1
9,10,0.2777777777777778,2,4,5,4.5,0.28,1
10,10,0.2222222222222222,4,2,3,2.5,0.325,1
11,10,0.18181818181818182,3,2,5,3.6666666666666665,0.43500000000000005,1
12,12,0.18181818181818182,4,2,4,3.0,0.40277777777777773,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
12,12,0.18181818181818182,3,3,5,4.0,0.40625,1
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,1
12,14,0.21212121212121213,3,3,5,4.0,0.3571428571428572,1
8,8,0.2857142857142857,3,2,4,2.6666666666666665,0.25,1
53,58,0.0420899854862119,6,6,13,8.833333333333334,0.7012485136741974,0
49,51,0.04336734693877551,7,5,11,7.0,0.7210688196847366,0
12,12,0.18181818181818182,4,2,4,3.0,0.41319444444444436,1
9,9,0.25,3,2,4,3.0,0.31481481481481477,1
12,11,0.16666666666666666,3,3,5,4.0,0.475206611570248,1
11,10,0.18181818181818182,4,2,3,2.75,0.44999999999999996,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32986111111111105,1
12,14,0.21212121212121213,3,3,5,4.0,0.3571428571428572,1
10,10,0.2222222222222222,4,2,3,2.5,0.33999999999999997,1
11,13,0.23636363636363636,3,3,4,3.6666666666666665,0.3520710059171598,1
20,21,0.11052631578947368,4,3,8,5.0,0.5090702947845805,0
38,40,0.05689900426742532,6,3,8,6.333333333333333,0.6684375,0
25,26,0.08666666666666667,5,3,8,5.0,0.5835798816568047,0
19,20,0.11695906432748537,4,2,8,4.75,0.5012500000000001,0
28,31,0.082010582010582,5,3,9,5.6,0.5468262226847034,0
8,9,0.32142857142857145,2,3,5,4.0,0.2222222222222222,1
8,8,0.2857142857142857,3,2,3,2.6666666666666665,0.28125,1
8,7,0.25,3,2,3,2.6666666666666665,0.3571428571428572,1
9,9,0.25,3,2,4,3.0,0.31481481481481477,1
10,9,0.2,3,3,4,3.3333333333333335,0.4382716049382716,1
12,12,0.18181818181818182,4,2,4,3.0,0.40624999999999994,1
10,9,0.2,3,3,4,3.3333333333333335,0.42592592592592593,1
9,9,0.25,3,2,4,3.0,0.30864197530864196,1
8,7,0.25,4,2,2,2.0,0.30612244897959184,1
12,13,0.19696969696969696,2,6,6,6.0,0.42307692307692313,1
9,9,0.25,3,2,4,3.0,0.30864197530864196,1
12,12,0.18181818181818182,4,2,4,3.0,0.41319444444444436,1
11,11,0.2,4,2,3,2.75,0.3760330578512397,1
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,1
9,8,0.2222222222222222,2,4,5,4.5,0.3671875,1
12,13,0.19696969696969696,2,6,6,6.0,0.42307692307692313,1
56,61,0.03961038961038961,6,8,13,9.333333333333334,0.7093523246439128,0
22,24,0.1038961038961039,4,5,7,5.5,0.5720486111111112,0
9,9,0.25,3,2,4,3.0,0.30864197530864196,1
11,11,0.2,2,5,6,5.5,0.3925619834710743,1
9,9,0.25,2,4,5,4.5,0.36419753086419737,1
11,11,0.2,3,3,4,3.6666666666666665,0.37603305785123964,1
7,6,0.2857142857142857,3,2,3,2.3333333333333335,0.29166666666666663,1
10,11,0.24444444444444444,3,2,4,3.3333333333333335,0.2851239669421487,1
11,11,0.2,4,2,3,2.75,0.3760330578512397,1
11,12,0.21818181818181817,4,2,4,2.75,0.3229166666666667,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,1
12,13,0.19696969696969696,4,2,4,3.0,0.3579881656804734,1
9,10,0.2777777777777778,4,2,3,2.25,0.245,1
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.36,1
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
26,28,0.08615384615384615,5,4,7,5.2,0.6058673469387754,0
11,12,0.21818181818181817,4,2,4,2.75,0.3090277777777778,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,1
9,9,0.25,3,2,4,3.0,0.30864197530864196,1
6,5,0.3333333333333333,1,6,6,6.0,0.0,1
56,61,0.03961038961038961,7,4,11,8.0,0.7153990862671324,0
10,10,0.2222222222222222,3,3,4,3.3333333333333335,0.35999999999999993,1
6,5,0.3333333333333333,3,2,2,2.0,0.26,1
10,9,0.2,3,2,4,3.3333333333333335,0.42592592592592593,1
7,7,0.3333333333333333,3,2,3,2.3333333333333335,0.22448979591836737,1
10,11,0.24444444444444444,3,3,4,3.3333333333333335,0.29338842975206614,1
10,9,0.2,3,3,4,3.3333333333333335,0.42592592592592593,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,1
12,13,0.19696969696969696,3,2,6,4.0,0.36094674556213024,1
8,9,0.32142857142857145,3,2,3,2.6666666666666665,0.42592592592592593,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32291666666666663,1
3,2,0.6666666666666666,1,3,3,3.0,0.0,1
8,8,0.2857142857142857,3,2,3,2.6666666666666665,0.3671875,1
11,10,0.18181818181818182,3,2,5,3.6666666666666665,0.43500000000000005,1
35,36,0.06050420168067227,5,5,9,7.0,0.6828703703703702,0
10,11,0.24444444444444444,2,5,5,5.0,0.40909090909090906,1
12,11,0.16666666666666666,3,4,4,4.0,0.48347107438016534,1
8,7,0.25,2,4,4,4.0,0.3571428571428571,1
11,11,0.2,3,3,5,3.6666666666666665,0.41735537190082656,1
7,6,0.2857142857142857,3,2,3,2.3333333333333335,0.3194444444444444,1
10,10,0.2222222222222222,4,2,3,2.5,0.345,1
12,12,0.18181818181818182,3,3,5,4.0,0.3854166666666667,1
10,9,0.2,3,3,4,3.3333333333333335,0.42592592592592593,1
20,22,0.11578947368421053,4,4,7,5.0,0.5072314049586777,0
10,10,0.2222222222222222,4,2,3,2.5,0.33999999999999997,1
10,11,0.24444444444444444,3,3,4,3.3333333333333335,0.29338842975206614,1
10,11,0.24444444444444444,4,2,3,2.5,0.29338842975206614,1
11,12,0.21818181818181817,3,3,5,3.6666666666666665,0.375,1
50,53,0.04326530612244898,7,4,13,7.142857142857143,0.6963332146671414,0
12,12,0.18181818181818182,4,2,4,3.0,0.40624999999999994,1
9,10,0.2777777777777778,4,2,3,2.25,0.235,1
7,6,0.2857142857142857,2,3,4,3.5,0.3194444444444444,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32291666666666663,1
24,25,0.09057971014492754,5,4,6,4.8,0.5511999999999999,0
9,9,0.25,3,2,4,3.0,0.31481481481481477,1
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,1
11,10,0.18181818181818182,4,2,3,2.75,0.44499999999999995,1
12,11,0.16666666666666666,3,3,5,4.0,0.475206611570248,1
12,12,0.18181818181818182,4,2,4,3.0,0.4062499999999999,1
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,1
10,11,0.24444444444444444,3,3,4,3.3333333333333335,0.29338842975206614,1
24,25,0.09057971014492754,3,6,10,8.0,0.5656000000000001,0
53,54,0.03918722786647315,7,4,11,7.571428571428571,0.7290809327846364,0
50,55,0.044897959183673466,6,4,12,8.333333333333334,0.6790082644628099,0
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32291666666666663,1
38,39,0.05547652916073969,7,4,7,5.428571428571429,0.6985535831689678,0
23,25,0.09881422924901186,5,2,8,4.6,0.5912,0
11,12,0.21818181818181817,4,2,4,2.75,0.3229166666666667,1
11,10,0.18181818181818182,4,2,3,2.75,0.44999999999999996,1
4,3,0.5,2,2,2,2.0,0.16666666666666663,1
7,6,0.2857142857142857,1,7,7,7.0,0.0,1
12,13,0.19696969696969696,4,2,4,3.0,0.3520710059171598,1
10,9,0.2,4,2,3,2.5,0.4012345679012345,1
