num_nodes,num_edges,density,num_communities,min_community_size,max_community_size,avg_community_size,louvain_modularity,min_Betweenness,max_Betweenness,avg_Betweenness,min_EigenvectorCentrality,max_EigenvectorCentrality,avg_EigenvectorCentrality,min_LaplacianCentrality,max_LaplacianCentrality,avg_LaplacianCentrality,min_Sfigality,max_Sfigality,avg_Sfigality,min_DegreeCentrality,max_DegreeCentrality,avg_DegreeCentrality,min_HarmonicCloseness,max_HarmonicCloseness,avg_HarmonicCloseness,min_KatzCentrality,max_KatzCentrality,avg_KatzCentrality,min_KPathCentrality,max_KPathCentrality,avg_KPathCentrality,avg_core_decmposition,min_closeness_centrality,max_closeness_centrality,avg_closeness_centrality,ged_walk_centrality,label
11,12,0.21818181818181817,4,2,4,2.75,0.3194444444444445,0.0,56.0,16.0,0.12991132679640838,0.5389670787251057,0.2812289364220271,8.0,36.0,18.0,0.0,1.0,0.36363636363636365,1.0,4.0,2.1818181818181817,0.37333333333333335,0.6666666666666666,0.5054545454545454,0.15500102781648015,0.494665230373993,0.29080387744654695,1.6408839779005524,12.397790055248619,5.917127071823205,1.9090909090909092,0.2857142857142857,0.5555555555555556,0.3974968085640022,3.9398400000000007,1
9,9,0.25,2,4,5,4.5,0.2716049382716049,0.0,32.0,10.444444444444445,0.11276285361899956,0.49128505327310884,0.3096148409957978,6.0,28.0,16.0,0.0,1.0,0.5,1.0,3.0,2.0,0.39583333333333337,0.6875,0.5439814814814814,0.15072296518636588,0.4804926740104515,0.3131351087475358,0.5538461538461539,6.092307692307693,2.8923076923076922,1.5555555555555556,0.32,0.6153846153846154,0.45140637140637135,5.2762451171875,1
25,26,0.08666666666666667,5,4,6,5.0,0.5628698224852071,0.0,328.0,98.72,0.042986026781214756,0.34993587956430044,0.1779214507713909,6.0,28.0,16.72,0.0,1.0,0.5,1.0,3.0,2.08,0.20740786990786994,0.3865079365079364,0.3013380600880601,0.08405261675712337,0.28690706136808997,0.18776290436250942,1.1278195488721803,9.022556390977442,5.646616541353382,1.56,0.13872832369942195,0.27906976744186046,0.20366465711351178,6.004428386688232,0
10,11,0.24444444444444444,3,2,4,3.3333333333333335,0.2975206611570248,0.0,31.0,12.2,0.16366272030490037,0.46685070017341146,0.3007921048991061,8.0,28.0,17.8,0.0,1.0,0.3,1.0,3.0,2.2,0.41111111111111115,0.6481481481481481,0.5377777777777777,0.16458019696489226,0.4381850564980754,0.3059067168760098,2.5454545454545454,7.272727272727273,5.836363636363637,1.9,0.3333333333333333,0.5625,0.43501630747992975,5.7169189453125,1
11,12,0.21818181818181817,3,3,5,3.6666666666666665,0.375,0.0,42.0,15.636363636363637,0.08182648337225301,0.4642421766336879,0.283105400043562,6.0,28.0,17.454545454545453,0.0,1.0,0.3181818181818182,1.0,3.0,2.1818181818181817,0.3516666666666667,0.6166666666666666,0.5048484848484848,0.12537127726774644,0.42704813216582366,0.2898812035321425,1.6408839779005524,9.116022099447514,5.8674033149171265,1.8181818181818181,0.2777777777777778,0.5263157894736842,0.40189437503412095,5.850616455078125,1
12,12,0.18181818181818182,3,2,6,4.0,0.41319444444444453,0.0,72.0,23.333333333333332,0.06582237461544545,0.49020455718683464,0.2622551543267294,6.0,26.0,15.0,0.0,1.0,0.3333333333333333,1.0,3.0,2.0,0.30995670995670993,0.5681818181818182,0.4435786435786437,0.13071581565753598,0.43387140588142165,0.2752465225607145,2.0,9.090909090909092,5.530303030303031,1.5,0.22916666666666666,0.4583333333333333,0.33449813770537445,5.140815734863281,1
11,12,0.21818181818181817,4,2,4,2.75,0.3194444444444445,0.0,34.0,14.909090909090908,0.153174487860678,0.4404369273621258,0.2824797736039247,8.0,28.0,18.0,0.0,1.0,0.36363636363636365,1.0,3.0,2.1818181818181817,0.395,0.6166666666666666,0.5118181818181818,0.15442468658606712,0.4149710934231964,0.28805944551490703,1.6408839779005524,8.751381215469612,5.751381215469613,1.8181818181818181,0.3225806451612903,0.5263157894736842,0.4133217227976955,6.11220908164978,1
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,0.0,54.0,25.272727272727273,0.041534071073578024,0.5493068787144622,0.2621850281995686,6.0,24.0,13.272727272727273,0.0,1.0,0.4090909090909091,1.0,3.0,1.8181818181818181,0.2985714285714286,0.545,0.42614718614718616,0.15444809491317735,0.45882702788400886,0.2867461438463486,1.8232044198895028,11.121546961325969,5.337016574585635,1.0,0.19607843137254902,0.38461538461538464,0.29606000633619,4.1480712890625,1
41,42,0.05121951219512195,6,4,9,6.833333333333333,0.699546485260771,0.0,1038.0,281.609756097561,0.0003566077288535417,0.374669087092664,0.10659905320584433,6.0,34.0,16.24390243902439,0.0,1.0,0.4268292682926829,1.0,4.0,2.048780487804878,0.12795773004944827,0.28875992063492056,0.2102207250419041,0.07181172324189555,0.26066858252264163,0.14879707099006276,3.1223934723481412,16.950135992747054,8.98640072529465,1.2682926829268293,0.08230452674897121,0.18779342723004694,0.13086480905150444,3.7745663999999994,0
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,0.0,62.0,19.09090909090909,0.10381020264857699,0.4600544569645983,0.2766766288839566,6.0,30.0,14.909090909090908,0.0,1.0,0.6818181818181818,1.0,4.0,1.8181818181818181,0.3516666666666667,0.5999999999999999,0.45848484848484844,0.15731640704837943,0.48953628996156123,0.27907299888074183,2.187845303867403,12.033149171270718,5.0055248618784525,1.0,0.2777777777777778,0.5,0.35803013583762255,3.1806719999999995,1
24,26,0.09420289855072464,5,4,6,4.8,0.599112426035503,0.0,265.0,96.83333333333333,0.06741748401258751,0.3571149973353011,0.1861971396076972,8.0,28.0,17.666666666666668,0.0,1.0,0.4166666666666667,1.0,3.0,2.1666666666666665,0.23264633916807823,0.3831262939958591,0.3057552753204927,0.10652985808768153,0.28788958449214364,0.1966924423482089,1.122077922077922,10.659740259740259,5.789610389610391,1.8333333333333333,0.14465408805031446,0.26436781609195403,0.19934798642525722,5.949254512786865,0
11,11,0.2,3,3,4,3.6666666666666665,0.37603305785123964,0.0,46.0,19.454545454545453,0.08973200009498722,0.4696542488813458,0.2815366698886659,6.0,26.0,15.636363636363637,0.0,1.0,0.5,1.0,3.0,2.0,0.33190476190476187,0.5783333333333334,0.4712554112554113,0.13959506966626178,0.4280272479296327,0.28729812092376156,2.005524861878453,9.298342541436464,5.337016574585634,1.5454545454545454,0.23809523809523808,0.43478260869565216,0.35377638776848264,4.8062744140625,1
57,62,0.03884711779448621,7,6,12,8.142857142857142,0.7039542143600417,0.0,1618.0,531.5087719298247,0.006964618765104898,0.2587070197205492,0.10679495652172921,6.0,32.0,18.596491228070175,0.0,1.0,0.5,1.0,4.0,2.175438596491228,0.12070888528387366,0.2208542660561954,0.18115332083484748,0.05699720399088192,0.19017329969819569,0.12623760932707223,3.116883116883117,20.57142857142857,9.30416951469583,1.6842105263157894,0.0673076923076923,0.12844036697247707,0.09921141774317022,3.590506946560001,0
11,11,0.2,4,2,3,2.75,0.38016528925619836,0.0,44.0,16.545454545454547,0.11169431183121581,0.49305852631427627,0.28069355743145924,6.0,28.0,16.181818181818183,0.0,1.0,0.5909090909090909,1.0,3.0,2.0,0.35333333333333333,0.6083333333333333,0.4875757575757575,0.13522162038228924,0.43373855362701463,0.282795665539771,1.8232044198895028,9.480662983425415,5.337016574585636,1.5454545454545454,0.2777777777777778,0.5,0.3904224315989022,5.3328857421875,1
6,6,0.4,3,2,2,2.0,0.16666666666666669,0.0,10.0,3.6666666666666665,0.24724166365577274,0.5230300227094247,0.3998678929786144,8.0,22.0,15.0,0.0,1.0,0.3333333333333333,1.0,3.0,2.0,0.5333333333333333,0.8,0.6777777777777779,0.2432345292321927,0.535647624569213,0.39918818006000906,0.5714285714285714,4.285714285714286,2.857142857142857,1.8333333333333333,0.4545454545454546,0.7142857142857142,0.5883237133237134,3.640625,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.40625,1.0,54.0,20.181818181818183,0.14893068863028766,0.47978257109409644,0.28615457465941596,14.0,24.0,16.90909090909091,0.0,1.0,0.2727272727272727,2.0,3.0,2.1818181818181817,0.39595238095238094,0.575,0.47350649350649354,0.24892828720203408,0.39521727247667326,0.2974169629175645,4.011049723756906,10.392265193370164,5.7845303867403315,2.0,0.25,0.4545454545454546,0.3423650059025553,4.680366516113281,1
46,51,0.04927536231884058,8,4,7,5.75,0.675124951941561,0.0,1016.0,380.2608695652173,0.027587549156433595,0.28019230700890874,0.12367788034339414,8.0,32.0,18.782608695652176,0.0,1.0,0.40579710144927533,1.0,4.0,2.217391304347826,0.16233649649284318,0.23769500470480867,0.20487981894105758,0.07715360461245423,0.2104809563192765,0.14160438643417694,2.417077175697865,15.862068965517242,9.586206896551726,1.7826086956521738,0.08256880733944955,0.1393188854489164,0.10915284206936582,3.5931802419200003,0
10,11,0.24444444444444444,4,2,3,2.5,0.29338842975206614,5.666666666666666,28.666666666666664,12.8,0.23070366543600243,0.4614061223983377,0.3047811676772337,14.0,26.0,17.2,0.0,0.5,0.2,2.0,3.0,2.2,0.48518518518518516,0.6296296296296297,0.5311111111111111,0.2632129458687945,0.43057377828330157,0.3100739789201527,4.181818181818182,8.90909090909091,5.909090909090909,2.0,0.36,0.5294117647058824,0.4213109243697478,5.251923084259033,1
9,9,0.25,3,2,4,3.0,0.30864197530864196,0.0,30.0,11.333333333333334,0.11828237600760229,0.49031979770199535,0.3080784305932951,6.0,26.0,15.333333333333334,0.0,1.0,0.4444444444444444,1.0,3.0,2.0,0.38958333333333334,0.6666666666666666,0.5333333333333333,0.15619545415749922,0.47585126697938523,0.3155793941505677,0.8307692307692308,4.707692307692308,2.830769230769231,1.5555555555555556,0.3076923076923077,0.5714285714285714,0.4321373233653935,5.008792877197266,1
12,12,0.18181818181818182,3,4,4,4.0,0.4131944444444444,0.0,65.0,23.666666666666668,0.03837868305579154,0.4740618572069387,0.2583072631683535,6.0,26.0,15.5,0.0,1.0,0.4583333333333333,1.0,3.0,2.0,0.29718614718614716,0.5681818181818181,0.44523809523809516,0.12500487344161365,0.4236760586054123,0.27424169167649254,1.8181818181818181,9.818181818181817,5.651515151515151,1.5,0.21153846153846156,0.4583333333333333,0.33152594989862794,5.024169921875,1
12,13,0.19696969696969696,3,3,5,4.0,0.3431952662721893,0.0,50.66666666666667,19.333333333333332,0.08303226537784043,0.46800653261628805,0.27016281607288745,6.0,28.0,17.166666666666668,0.0,1.0,0.2916666666666667,1.0,3.0,2.1666666666666665,0.3348484848484849,0.5909090909090908,0.4777777777777778,0.12246982896124346,0.41626931717660637,0.27768723778372306,2.909090909090909,11.636363636363637,5.6060606060606055,1.8333333333333333,0.2619047619047619,0.5,0.3740011282290694,5.848541259765625,1
56,61,0.03961038961038961,6,5,13,9.333333333333334,0.7042461703843053,0.0,1524.0,496.57142857142856,0.019870348443759886,0.272151914320013,0.10983041958123059,8.0,32.0,18.785714285714285,0.0,1.0,0.47023809523809523,1.0,4.0,2.1785714285714284,0.14461427932083468,0.22520721702539886,0.18505503953072225,0.06970943174428579,0.1901695434903143,0.12716809652262984,2.176266481609993,16.94378903539209,9.102012491325468,1.6785714285714286,0.07534246575342465,0.13613861386138615,0.10331041917899561,3.593206538240002,0
11,11,0.2,3,3,4,3.6666666666666665,0.38842975206611574,0.0,52.0,18.727272727272727,0.07030061211071852,0.48137074446076655,0.27463873038384634,6.0,26.0,15.090909090909092,0.0,1.0,0.36363636363636365,1.0,3.0,2.0,0.32666666666666666,0.5999999999999999,0.47030303030303017,0.1351416705159091,0.44641952875025126,0.2865985077072354,1.458563535911602,8.204419889502763,5.784530386740331,1.5454545454545454,0.24390243902439024,0.5,0.3636850368852729,5.110435485839844,1
8,8,0.2857142857142857,4,2,2,2.0,0.25,0.0,19.0,8.0,0.2206712096485072,0.48405557144979566,0.34023917543835314,8.0,24.0,15.5,0.0,1.0,0.375,1.0,3.0,2.0,0.4642857142857143,0.6904761904761905,0.5773809523809523,0.2087894390475387,0.4771659764801434,0.3403971641584167,0.2807017543859649,4.2105263157894735,2.9122807017543857,1.75,0.3888888888888889,0.5833333333333334,0.4774305555555556,4.3806304931640625,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,0.0,36.0,15.11111111111111,0.06779501111508104,0.5177091757990002,0.2990590758980901,6.0,30.0,13.777777777777779,0.0,1.0,0.5,1.0,4.0,1.7777777777777777,0.34791666666666665,0.6604166666666667,0.48749999999999993,0.18057761389511043,0.5788834457817225,0.3140318520431691,0.8307692307692308,8.584615384615384,2.769230769230769,1.0,0.24242424242424243,0.47058823529411764,0.3611717839168819,3.0111999999999997,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32291666666666663,0.0,32.0,15.818181818181818,0.14965140836751412,0.4465112239930101,0.2822446899502736,8.0,26.0,17.454545454545453,0.0,1.0,0.36363636363636365,1.0,3.0,2.1818181818181817,0.3733333333333334,0.5999999999999999,0.5048484848484848,0.15509939211186533,0.4104037070484747,0.2924279411278128,2.005524861878453,7.839779005524862,5.685082872928176,1.9090909090909092,0.2857142857142857,0.5,0.3976238814948493,5.457194805145264,1
19,21,0.12280701754385964,3,5,7,6.333333333333333,0.5158730158730158,0.0,192.0,56.8421052631579,0.044009947412518825,0.40631890596388864,0.19902598495283758,10.0,34.0,18.31578947368421,0.0,1.0,0.38596491228070173,1.0,4.0,2.210526315789474,0.2911816578483246,0.4685185185185186,0.3622667780562518,0.1354625557353237,0.35611856299810424,0.22189918797832017,0.36774193548387096,11.4,6.009677419354839,1.894736842105263,0.17307692307692307,0.33962264150943394,0.24958997198433946,3.837593600000001,0
11,10,0.18181818181818182,3,3,4,3.6666666666666665,0.455,0.0,54.0,22.727272727272727,0.06483825808917491,0.6073506872441796,0.26608224272521497,6.0,30.0,14.363636363636363,0.0,1.0,0.5909090909090909,1.0,4.0,1.8181818181818181,0.31285714285714283,0.57,0.4399134199134199,0.15845207896456345,0.5061091297977048,0.2837750083657126,2.187845303867403,12.033149171270718,5.270718232044199,1.0,0.21739130434782608,0.41666666666666674,0.31815753542096253,3.0892799999999996,1
12,13,0.19696969696969696,3,3,6,4.0,0.37278106508875747,0.0,48.0,19.166666666666668,0.07378439787815831,0.45051140468301937,0.26780552512741346,6.0,28.0,17.666666666666668,0.0,1.0,0.4583333333333333,1.0,3.0,2.1666666666666665,0.3348484848484849,0.5909090909090909,0.4803030303030303,0.11785130403952503,0.4101567084350235,0.2754097435954263,2.7272727272727275,9.272727272727273,5.803030303030304,1.75,0.2619047619047619,0.5,0.3773157650672019,6.03668212890625,1
5,4,0.4,1,5,5,5.0,0.0,0.0,12.0,2.4,0.223606797749979,0.894427190999916,0.35777087639996635,10.0,28.0,13.6,0.0,1.0,0.8,1.0,4.0,1.6,0.625,1.0,0.7,0.3220678680012915,0.7649112063530058,0.4106365356716343,0.6060606060606061,9.09090909090909,2.6666666666666665,1.0,0.5714285714285714,1.0,0.6571428571428571,2.656,1
13,14,0.1794871794871795,4,2,5,3.25,0.37500000000000006,0.0,51.0,21.23076923076923,0.09483841444883023,0.4341632396696195,0.2561300133669557,8.0,30.0,18.307692307692307,0.0,1.0,0.5384615384615384,1.0,3.0,2.1538461538461537,0.34861111111111115,0.5763888888888888,0.4683760683760684,0.12967327635330247,0.3970999022195483,0.26132997117425105,0.7255813953488373,9.251162790697675,5.386046511627908,1.6923076923076923,0.2727272727272727,0.48,0.3727127656583567,6.702278137207031,0
12,12,0.18181818181818182,3,3,5,4.0,0.4548611111111111,0.0,58.0,24.166666666666668,0.08032484947618096,0.4478409309228796,0.25960190098669683,8.0,26.0,16.0,0.0,1.0,0.5833333333333334,1.0,3.0,2.0,0.33506493506493507,0.5454545454545454,0.4452741702741703,0.1484976693496776,0.40893145116355256,0.27344295726243545,1.4545454545454546,10.181818181818182,5.484848484848484,1.4166666666666667,0.2391304347826087,0.42307692307692313,0.3265716127698088,5.072845458984375,1
12,12,0.18181818181818182,3,3,5,4.0,0.4965277777777778,0.0,70.0,26.166666666666668,0.06045216781812202,0.5108511199836454,0.25162332905930396,6.0,26.0,15.5,0.0,1.0,0.5,1.0,3.0,2.0,0.3244588744588745,0.5454545454545454,0.4281024531024531,0.13488685529420222,0.39702452339089145,0.27474435277636206,1.4545454545454546,11.09090909090909,5.7727272727272725,1.25,0.23404255319148937,0.42307692307692313,0.3087522946347165,4.687774658203125,1
20,23,0.12105263157894737,3,4,8,6.666666666666667,0.49432892249527416,0.0,187.33333333333334,53.6,0.06565961023779847,0.40387363452490826,0.19792454752562263,8.0,30.0,19.4,0.0,1.0,0.3,1.0,3.0,2.3,0.29003759398496237,0.46228070175438596,0.3721136173767753,0.10361110883520645,0.32424853370609585,0.213722518345619,1.476923076923077,9.784615384615384,5.907692307692307,1.9,0.1958762886597938,0.37254901960784315,0.2706814132164831,7.566795349121094,0
12,13,0.19696969696969696,5,2,3,2.4,0.3224852071005917,0.0,53.0,17.0,0.089327518930894,0.4775678934812764,0.2665408741198526,6.0,38.0,18.666666666666668,0.0,1.0,0.48611111111111116,1.0,4.0,2.1666666666666665,0.3515151515151515,0.6439393939393939,0.49722222222222223,0.12594989865461517,0.4633245625238154,0.2715725082238484,1.0909090909090908,13.090909090909092,5.803030303030304,1.6666666666666667,0.28205128205128205,0.5238095238095238,0.4062690165249823,4.281984,1
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.4131944444444444,0.0,48.0,18.181818181818183,0.05693428587892189,0.482135742022237,0.2757857160021468,6.0,26.0,17.454545454545453,0.0,1.0,0.4090909090909091,1.0,3.0,2.1818181818181817,0.34,0.5916666666666666,0.483939393939394,0.1248482819429516,0.4076901169529584,0.29149295834356076,3.6464088397790055,9.662983425414364,5.668508287292817,1.8181818181818181,0.2564102564102564,0.47619047619047616,0.36729467454880144,5.4084930419921875,1
7,7,0.3333333333333333,3,2,3,2.3333333333333335,0.22448979591836737,0.0,14.0,6.0,0.2538818151820679,0.4641926691640817,0.37148608823023316,8.0,22.0,14.857142857142858,0.0,1.0,0.2857142857142857,1.0,3.0,2.0,0.48611111111111116,0.7222222222222222,0.615079365079365,0.22771768195284212,0.5013292357721464,0.3705792476973095,1.12,4.760000000000001,2.8400000000000003,1.8571428571428572,0.4,0.6,0.5074925074925075,3.642578125,1
56,61,0.03961038961038961,6,6,13,9.333333333333334,0.708277344799785,0.0,1524.0,496.57142857142856,0.019870348443759886,0.272151914320013,0.10983041958123059,8.0,32.0,18.785714285714285,0.0,1.0,0.47023809523809523,1.0,4.0,2.1785714285714284,0.14461427932083468,0.22520721702539886,0.18505503953072225,0.06970943174428579,0.1901695434903143,0.12716809652262984,3.108952116585704,17.721027064538518,8.985426786953505,1.6785714285714286,0.07534246575342465,0.13613861386138615,0.10331041917899561,3.593206538240002,0
19,19,0.1111111111111111,5,3,5,3.8,0.5180055401662049,0.0,163.0,67.47368421052632,0.018475427879307737,0.3955113444369189,0.18998573936180907,6.0,26.0,15.578947368421053,0.0,1.0,0.5,1.0,3.0,2.0,0.21466249799583134,0.4195767195767196,0.3311247394580728,0.09871450826286439,0.3396134951645152,0.2179058035210744,1.6548387096774195,10.296774193548387,5.7774193548387105,1.3157894736842106,0.140625,0.29508196721311475,0.22109679276829816,5.228263854980469,0
11,12,0.21818181818181817,3,3,4,3.6666666666666665,0.32291666666666663,0.0,32.0,15.090909090909092,0.11960231732990288,0.44641187808328414,0.28606907123575165,8.0,28.0,18.0,0.0,1.0,0.45454545454545453,1.0,3.0,2.1818181818181817,0.3816666666666667,0.6083333333333333,0.5103030303030303,0.14751775389608662,0.41465734783341035,0.2897260929380529,2.552486187845304,9.845303867403315,5.850828729281767,1.8181818181818181,0.30303030303030304,0.5,0.4086116736382513,5.865447998046875,1
11,12,0.21818181818181817,4,2,3,2.75,0.3298611111111111,0.0,32.0,15.090909090909092,0.11960231732990288,0.44641187808328414,0.28606907123575165,8.0,28.0,18.0,0.0,1.0,0.45454545454545453,1.0,3.0,2.1818181818181817,0.38166666666666665,0.6083333333333333,0.5103030303030303,0.14751775389608665,0.4146573478334104,0.28972609293805296,2.552486187845304,9.116022099447514,5.6353591160221,1.8181818181818181,0.30303030303030304,0.5,0.40861167363825124,5.865447998046875,1
9,8,0.2222222222222222,3,3,3,3.0,0.4140625,0.0,44.0,10.666666666666666,0.1837199393198309,0.5945222881095149,0.30239617341462854,8.0,36.0,15.11111111111111,0.0,1.0,0.7407407407407407,1.0,4.0,1.7777777777777777,0.4375,0.75,0.5277777777777777,0.19617195797971732,0.5892603595050638,0.3017234728823263,0.5538461538461539,5.815384615384616,2.6769230769230767,1.0,0.36363636363636365,0.6666666666666666,0.4477760056707425,3.72224,1
20,22,0.11578947368421053,4,3,7,5.0,0.48863636363636365,0.0,165.0,54.7,0.014812109903921745,0.41462431368234026,0.19103079879781334,8.0,30.0,18.4,0.0,1.0,0.45,1.0,3.0,2.2,0.24651211361737682,0.45789473684210524,0.3655116959064328,0.09405380271653617,0.3385296374326779,0.21135498750784584,1.2923076923076922,9.415384615384616,5.584615384615384,1.65,0.17592592592592593,0.3584905660377358,0.26839158412062003,7.325462341308594,0
26,27,0.08307692307692308,4,3,8,6.5,0.6028806584362139,0.0,325.0,111.6923076923077,0.048344065846319055,0.3602086155754725,0.17503307877589958,8.0,28.0,17.076923076923077,0.0,1.0,0.5,1.0,3.0,2.076923076923077,0.22070129870129862,0.36847619047619035,0.2898403818403818,0.09844851462186903,0.28202958246016274,0.18560789482986478,1.5072463768115942,10.17391304347826,5.594202898550724,1.5,0.14204545454545456,0.25773195876288657,0.189823866744272,5.966937065124512,0
29,30,0.07389162561576355,6,3,7,4.833333333333333,0.6138888888888889,0.0,436.0,136.6206896551724,0.00047280647585183904,0.3790691285115383,0.14216592070714335,6.0,36.0,16.75862068965517,0.0,1.0,0.41954022988505746,1.0,4.0,2.0689655172413794,0.1568827501863216,0.3718679138321995,0.2723326379422438,0.08119861970615899,0.31457528058278456,0.17430817182898492,3.1428571428571432,14.571428571428573,8.886699507389164,1.3793103448275863,0.1,0.25688073394495414,0.18001960280150409,4.150568960000001,0
9,9,0.25,3,2,4,3.0,0.30864197530864196,0.0,32.0,10.222222222222221,0.22149388201057182,0.5757585787553148,0.31547630211127975,10.0,32.0,16.0,0.0,1.0,0.3333333333333333,1.0,4.0,2.0,0.4583333333333333,0.7083333333333333,0.5462962962962963,0.21566360602748158,0.5453208648448045,0.3205286170512271,0.8307692307692308,5.815384615384616,2.953846153846154,1.7777777777777777,0.38095238095238093,0.5714285714285714,0.4469135802469136,3.2416,1
11,12,0.21818181818181817,4,2,4,2.75,0.3229166666666667,0.0,33.0,16.0,0.1110604095450927,0.4382643947966034,0.2852080375153779,8.0,26.0,18.0,0.0,1.0,0.5454545454545454,1.0,3.0,2.1818181818181817,0.37333333333333335,0.6,0.5054545454545454,0.14725434181630973,0.40366770081766745,0.2906842715078374,1.6408839779005524,8.933701657458563,5.43646408839779,1.8181818181818181,0.2857142857142857,0.5,0.39593964811356125,5.600856781005859,1
5,4,0.4,1,5,5,5.0,0.0,0.0,12.0,2.4,0.223606797749979,0.894427190999916,0.35777087639996635,10.0,28.0,13.6,0.0,1.0,0.8,1.0,4.0,1.6,0.625,1.0,0.7,0.3220678680012915,0.7649112063530058,0.4106365356716343,0.30303030303030304,7.878787878787879,2.9696969696969697,1.0,0.5714285714285714,1.0,0.6571428571428571,2.656,1
8,8,0.2857142857142857,3,2,4,2.6666666666666665,0.25,0.0,24.0,8.25,0.1253524436706856,0.5051350635328707,0.33286857486404725,6.0,26.0,15.5,0.0,1.0,0.4375,1.0,3.0,2.0,0.41666666666666663,0.7142857142857143,0.5744047619047619,0.166196880196252,0.49867134767767846,0.33676205255425845,0.2807017543859649,5.614035087719298,3.0175438596491224,1.625,0.3333333333333333,0.6363636363636364,0.4765940656565657,4.744873046875,1
11,14,0.2545454545454545,2,5,6,5.5,0.28316326530612246,0.0,28.666666666666664,10.727272727272727,0.13948490839165234,0.379038517775707,0.2937806889524144,10.0,36.0,23.818181818181817,0.0,1.0,0.4848484848484848,1.0,4.0,2.5454545454545454,0.4333333333333333,0.6666666666666666,0.5757575757575757,0.14579995055307554,0.39974677480348836,0.29371926216197697,1.6408839779005524,11.121546961325969,6.099447513812155,1.9090909090909092,0.37037037037037035,0.5555555555555556,0.4889389401559154,4.3432448,1
10,11,0.24444444444444444,4,2,3,2.5,0.29338842975206614,0.0,22.0,12.8,0.12880639448986572,0.4397209168814233,0.3002705480363886,8.0,26.0,18.4,0.0,1.0,0.6,1.0,3.0,2.2,0.3925925925925926,0.6296296296296295,0.5366666666666666,0.15268288874995567,0.41408549965612984,0.30429640309351047,2.0,9.090909090909092,5.745454545454545,1.8,0.3,0.5294117647058824,0.4277005347593583,5.68738317489624,1
8,7,0.25,3,2,3,2.6666666666666665,0.3571428571428572,0.0,32.0,9.75,0.1795186210865374,0.6129190573551427,0.32505032720145405,6.0,26.0,13.0,0.0,1.0,0.625,1.0,3.0,1.75,0.41666666666666663,0.7142857142857143,0.5327380952380952,0.19295198708094774,0.5550433745989837,0.32777324853740686,0.5614035087719298,5.894736842105263,2.8771929824561404,1.0,0.3333333333333333,0.6363636363636364,0.4389584100110416,4.36767578125,1
12,13,0.19696969696969696,4,2,4,3.0,0.3520710059171598,0.0,39.33333333333333,19.333333333333332,0.14035766911581946,0.4148435033821799,0.2734716750086104,8.0,26.0,17.666666666666668,0.0,1.0,0.4166666666666667,1.0,3.0,2.1666666666666665,0.3696969696969697,0.5681818181818182,0.4803030303030304,0.14987661169771124,0.38659359275756194,0.278067961465641,1.6363636363636365,9.454545454545455,5.787878787878788,1.8333333333333333,0.2894736842105263,0.4583333333333333,0.37266055095002465,5.528430461883545,1
9,8,0.2222222222222222,3,2,4,3.0,0.3984375,0.0,32.0,18.666666666666668,0.13469088112047775,0.4358536377831191,0.31343795556625537,6.0,14.0,11.777777777777779,0.0,1.0,0.2222222222222222,1.0,2.0,1.7777777777777777,0.3397321428571428,0.5208333333333334,0.4572420634920635,0.18202211429186815,0.3935266833667316,0.32354739389446896,1.1076923076923078,3.8769230769230774,2.8615384615384616,1.0,0.2222222222222222,0.4,0.31386000121632307,5.366119663330455,1
9,9,0.25,3,2,4,3.0,0.31481481481481477,0.0,32.0,12.666666666666666,0.07173198027541992,0.4783587361553004,0.30686693070644894,6.0,24.0,15.333333333333334,0.0,1.0,0.5,1.0,3.0,2.0,0.3625,0.6458333333333333,0.5236111111111111,0.14989643284424534,0.4636405831717695,0.3189824045644014,1.3846153846153846,5.815384615384616,2.7384615384615385,1.5555555555555556,0.26666666666666666,0.5333333333333333,0.4040053500456426,4.500732421875,1
31,32,0.06881720430107527,5,4,9,6.2,0.6484375,0.0,488.0,154.70967741935485,0.009121507018465196,0.37509447659078893,0.13944610473682292,6.0,34.0,16.967741935483872,0.0,1.0,0.532258064516129,1.0,4.0,2.064516129032258,0.1851106301106301,0.3353042328042328,0.25936399920270886,0.08039989896913631,0.28853041263090623,0.1700806829311637,3.308584686774942,20.71461716937355,8.658932714617169,1.3548387096774193,0.1219512195121951,0.234375,0.16934941415763693,3.769702400000001,0
11,11,0.2,3,3,4,3.6666666666666665,0.384297520661157,0.0,52.0,17.272727272727273,0.0732683017269889,0.47024985104003425,0.27377842176717393,6.0,28.0,16.181818181818183,0.0,1.0,0.5,1.0,3.0,2.0,0.3433333333333333,0.6166666666666666,0.48333333333333334,0.1303990405334823,0.44223702858077,0.2814628541764543,1.6408839779005524,9.845303867403315,5.7016574585635365,1.4545454545454546,0.2631578947368421,0.5263157894736842,0.3820096239767125,5.673736572265625,1
